evaluations raw_y evaporation_rate
354 -933.0000000000 1.0000000000
380 -894.0000000000 1.0000000000
426 -855.0000000000 1.0000000000
440 -816.0000000000 1.0000000000
484 -787.0000000000 1.0000000000
507 -748.0000000000 1.0000000000
508 -719.0000000000 1.0000000000
529 -680.0000000000 1.0000000000
537 -651.0000000000 1.0000000000
641 -622.0000000000 1.0000000000
649 -583.0000000000 1.0000000000
677 -544.0000000000 1.0000000000
683 -505.0000000000 1.0000000000
695 -476.0000000000 1.0000000000
723 -457.0000000000 1.0000000000
811 -418.0000000000 1.0000000000
874 -389.0000000000 1.0000000000
890 -360.0000000000 1.0000000000
939 -331.0000000000 1.0000000000
976 -302.0000000000 1.0000000000
1046 -263.0000000000 1.0000000000
1056 -234.0000000000 1.0000000000
1113 -205.0000000000 1.0000000000
1116 -186.0000000000 1.0000000000
1258 -167.0000000000 1.0000000000
1481 -138.0000000000 1.0000000000
1625 -109.0000000000 1.0000000000
1689 -90.0000000000 1.0000000000
1728 -71.0000000000 1.0000000000
2063 -52.0000000000 1.0000000000
2140 -33.0000000000 1.0000000000
2159 -24.0000000000 1.0000000000
2453 -15.0000000000 1.0000000000
2590 -14.0000000000 1.0000000000
2722 -13.0000000000 1.0000000000
2907 -12.0000000000 1.0000000000
3051 -11.0000000000 1.0000000000
3228 -10.0000000000 1.0000000000
3483 -1.0000000000 1.0000000000
3959 8.0000000000 1.0000000000
100000 8.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1458.0000000000 1.0000000000
6 -1419.0000000000 1.0000000000
25 -1380.0000000000 1.0000000000
37 -1341.0000000000 1.0000000000
48 -1312.0000000000 1.0000000000
51 -1273.0000000000 1.0000000000
73 -1205.0000000000 1.0000000000
85 -1176.0000000000 1.0000000000
127 -1137.0000000000 1.0000000000
140 -1098.0000000000 1.0000000000
197 -1059.0000000000 1.0000000000
203 -1020.0000000000 1.0000000000
308 -981.0000000000 1.0000000000
342 -942.0000000000 1.0000000000
343 -903.0000000000 1.0000000000
363 -864.0000000000 1.0000000000
367 -825.0000000000 1.0000000000
372 -786.0000000000 1.0000000000
456 -747.0000000000 1.0000000000
503 -708.0000000000 1.0000000000
582 -669.0000000000 1.0000000000
609 -630.0000000000 1.0000000000
643 -611.0000000000 1.0000000000
652 -572.0000000000 1.0000000000
666 -543.0000000000 1.0000000000
728 -514.0000000000 1.0000000000
762 -475.0000000000 1.0000000000
893 -436.0000000000 1.0000000000
900 -417.0000000000 1.0000000000
954 -388.0000000000 1.0000000000
981 -369.0000000000 1.0000000000
1027 -360.0000000000 1.0000000000
1089 -359.0000000000 1.0000000000
1146 -330.0000000000 1.0000000000
1234 -291.0000000000 1.0000000000
1282 -252.0000000000 1.0000000000
1300 -233.0000000000 1.0000000000
1375 -204.0000000000 1.0000000000
1464 -175.0000000000 1.0000000000
1503 -156.0000000000 1.0000000000
1587 -137.0000000000 1.0000000000
1719 -128.0000000000 1.0000000000
1794 -99.0000000000 1.0000000000
1934 -80.0000000000 1.0000000000
2066 -71.0000000000 1.0000000000
2270 -62.0000000000 1.0000000000
2297 -61.0000000000 1.0000000000
2305 -42.0000000000 1.0000000000
2738 -23.0000000000 1.0000000000
3029 -22.0000000000 1.0000000000
3348 -3.0000000000 1.0000000000
3480 6.0000000000 1.0000000000
4124 7.0000000000 1.0000000000
4138 8.0000000000 1.0000000000
100000 8.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1332.0000000000 1.0000000000
8 -1303.0000000000 1.0000000000
18 -1264.0000000000 1.0000000000
21 -1196.0000000000 1.0000000000
36 -1167.0000000000 1.0000000000
85 -1128.0000000000 1.0000000000
108 -1099.0000000000 1.0000000000
143 -1060.0000000000 1.0000000000
186 -1021.0000000000 1.0000000000
195 -982.0000000000 1.0000000000
237 -943.0000000000 1.0000000000
276 -904.0000000000 1.0000000000
282 -865.0000000000 1.0000000000
304 -826.0000000000 1.0000000000
317 -787.0000000000 1.0000000000
326 -748.0000000000 1.0000000000
336 -709.0000000000 1.0000000000
351 -680.0000000000 1.0000000000
406 -641.0000000000 1.0000000000
477 -612.0000000000 1.0000000000
478 -573.0000000000 1.0000000000
500 -544.0000000000 1.0000000000
503 -505.0000000000 1.0000000000
511 -466.0000000000 1.0000000000
527 -427.0000000000 1.0000000000
545 -388.0000000000 1.0000000000
604 -369.0000000000 1.0000000000
852 -360.0000000000 1.0000000000
858 -331.0000000000 1.0000000000
887 -312.0000000000 1.0000000000
931 -283.0000000000 1.0000000000
936 -244.0000000000 1.0000000000
977 -205.0000000000 1.0000000000
983 -186.0000000000 1.0000000000
1050 -157.0000000000 1.0000000000
1052 -138.0000000000 1.0000000000
1221 -109.0000000000 1.0000000000
1239 -100.0000000000 1.0000000000
1245 -71.0000000000 1.0000000000
1503 -52.0000000000 1.0000000000
1740 -33.0000000000 1.0000000000
1795 -14.0000000000 1.0000000000
1828 -5.0000000000 1.0000000000
1871 -4.0000000000 1.0000000000
1967 5.0000000000 1.0000000000
2004 6.0000000000 1.0000000000
2062 7.0000000000 1.0000000000
100000 7.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1547.0000000000 1.0000000000
34 -1518.0000000000 1.0000000000
51 -1479.0000000000 1.0000000000
60 -1450.0000000000 1.0000000000
64 -1411.0000000000 1.0000000000
79 -1382.0000000000 1.0000000000
96 -1343.0000000000 1.0000000000
114 -1304.0000000000 1.0000000000
148 -1265.0000000000 1.0000000000
149 -1226.0000000000 1.0000000000
170 -1187.0000000000 1.0000000000
177 -1148.0000000000 1.0000000000
272 -1109.0000000000 1.0000000000
277 -1070.0000000000 1.0000000000
284 -1031.0000000000 1.0000000000
295 -992.0000000000 1.0000000000
305 -953.0000000000 1.0000000000
319 -914.0000000000 1.0000000000
324 -875.0000000000 1.0000000000
337 -836.0000000000 1.0000000000
341 -797.0000000000 1.0000000000
373 -758.0000000000 1.0000000000
378 -719.0000000000 1.0000000000
381 -690.0000000000 1.0000000000
491 -651.0000000000 1.0000000000
576 -612.0000000000 1.0000000000
595 -573.0000000000 1.0000000000
646 -544.0000000000 1.0000000000
662 -505.0000000000 1.0000000000
669 -486.0000000000 1.0000000000
727 -457.0000000000 1.0000000000
749 -447.0000000000 1.0000000000
794 -408.0000000000 1.0000000000
970 -379.0000000000 1.0000000000
1100 -350.0000000000 1.0000000000
1103 -321.0000000000 1.0000000000
1123 -263.0000000000 1.0000000000
1163 -234.0000000000 1.0000000000
1260 -215.0000000000 1.0000000000
1301 -186.0000000000 1.0000000000
1304 -167.0000000000 1.0000000000
1312 -158.0000000000 1.0000000000
1324 -129.0000000000 1.0000000000
1416 -119.0000000000 1.0000000000
1444 -100.0000000000 1.0000000000
1626 -99.0000000000 1.0000000000
1690 -70.0000000000 1.0000000000
1917 -69.0000000000 1.0000000000
1949 -40.0000000000 1.0000000000
2125 -31.0000000000 1.0000000000
2233 -22.0000000000 1.0000000000
2258 -13.0000000000 1.0000000000
2373 -12.0000000000 1.0000000000
2691 -3.0000000000 1.0000000000
2992 6.0000000000 1.0000000000
3081 7.0000000000 1.0000000000
3179 8.0000000000 1.0000000000
5893 9.0000000000 1.0000000000
100000 9.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1468.0000000000 1.0000000000
60 -1429.0000000000 1.0000000000
67 -1390.0000000000 1.0000000000
93 -1351.0000000000 1.0000000000
94 -1312.0000000000 1.0000000000
106 -1273.0000000000 1.0000000000
148 -1234.0000000000 1.0000000000
184 -1195.0000000000 1.0000000000
196 -1156.0000000000 1.0000000000
209 -1117.0000000000 1.0000000000
321 -1088.0000000000 1.0000000000
390 -1049.0000000000 1.0000000000
408 -1010.0000000000 1.0000000000
410 -981.0000000000 1.0000000000
435 -942.0000000000 1.0000000000
480 -903.0000000000 1.0000000000
533 -874.0000000000 1.0000000000
573 -835.0000000000 1.0000000000
579 -806.0000000000 1.0000000000
586 -767.0000000000 1.0000000000
605 -748.0000000000 1.0000000000
659 -709.0000000000 1.0000000000
678 -670.0000000000 1.0000000000
773 -641.0000000000 1.0000000000
823 -602.0000000000 1.0000000000
833 -573.0000000000 1.0000000000
949 -544.0000000000 1.0000000000
973 -515.0000000000 1.0000000000
1159 -486.0000000000 1.0000000000
1175 -447.0000000000 1.0000000000
1194 -408.0000000000 1.0000000000
1299 -379.0000000000 1.0000000000
1340 -340.0000000000 1.0000000000
1412 -311.0000000000 1.0000000000
1424 -292.0000000000 1.0000000000
1585 -273.0000000000 1.0000000000
1663 -244.0000000000 1.0000000000
1691 -225.0000000000 1.0000000000
1709 -196.0000000000 1.0000000000
1753 -177.0000000000 1.0000000000
1848 -158.0000000000 1.0000000000
2137 -129.0000000000 1.0000000000
2241 -100.0000000000 1.0000000000
2271 -81.0000000000 1.0000000000
2292 -62.0000000000 1.0000000000
2308 -43.0000000000 1.0000000000
2311 -42.0000000000 1.0000000000
2329 -33.0000000000 1.0000000000
2467 -32.0000000000 1.0000000000
2628 -31.0000000000 1.0000000000
2719 -22.0000000000 1.0000000000
3105 -21.0000000000 1.0000000000
3316 -20.0000000000 1.0000000000
3376 -1.0000000000 1.0000000000
5156 8.0000000000 1.0000000000
100000 8.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1332.0000000000 1.0000000000
57 -1293.0000000000 1.0000000000
73 -1254.0000000000 1.0000000000
76 -1215.0000000000 1.0000000000
81 -1176.0000000000 1.0000000000
90 -1147.0000000000 1.0000000000
122 -1108.0000000000 1.0000000000
123 -1079.0000000000 1.0000000000
180 -1050.0000000000 1.0000000000
229 -1011.0000000000 1.0000000000
301 -972.0000000000 1.0000000000
340 -933.0000000000 1.0000000000
388 -904.0000000000 1.0000000000
414 -875.0000000000 1.0000000000
495 -836.0000000000 1.0000000000
514 -797.0000000000 1.0000000000
554 -768.0000000000 1.0000000000
621 -739.0000000000 1.0000000000
644 -710.0000000000 1.0000000000
660 -681.0000000000 1.0000000000
764 -652.0000000000 1.0000000000
766 -613.0000000000 1.0000000000
804 -574.0000000000 1.0000000000
819 -535.0000000000 1.0000000000
832 -496.0000000000 1.0000000000
908 -467.0000000000 1.0000000000
965 -428.0000000000 1.0000000000
1040 -399.0000000000 1.0000000000
1136 -370.0000000000 1.0000000000
1178 -351.0000000000 1.0000000000
1239 -322.0000000000 1.0000000000
1258 -283.0000000000 1.0000000000
1387 -254.0000000000 1.0000000000
1515 -225.0000000000 1.0000000000
1666 -206.0000000000 1.0000000000
1678 -167.0000000000 1.0000000000
1714 -138.0000000000 1.0000000000
1930 -109.0000000000 1.0000000000
1991 -100.0000000000 1.0000000000
2005 -71.0000000000 1.0000000000
2018 -62.0000000000 1.0000000000
2019 -53.0000000000 1.0000000000
2224 -52.0000000000 1.0000000000
2256 -33.0000000000 1.0000000000
2430 -14.0000000000 1.0000000000
2466 5.0000000000 1.0000000000
2512 6.0000000000 1.0000000000
3140 7.0000000000 1.0000000000
4190 8.0000000000 1.0000000000
100000 8.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1089.0000000000 1.0000000000
10 -1050.0000000000 1.0000000000
12 -1021.0000000000 1.0000000000
72 -982.0000000000 1.0000000000
76 -953.0000000000 1.0000000000
81 -914.0000000000 1.0000000000
108 -875.0000000000 1.0000000000
134 -836.0000000000 1.0000000000
168 -807.0000000000 1.0000000000
172 -768.0000000000 1.0000000000
208 -729.0000000000 1.0000000000
253 -690.0000000000 1.0000000000
382 -661.0000000000 1.0000000000
490 -622.0000000000 1.0000000000
495 -583.0000000000 1.0000000000
519 -544.0000000000 1.0000000000
595 -515.0000000000 1.0000000000
656 -496.0000000000 1.0000000000
686 -457.0000000000 1.0000000000
897 -428.0000000000 1.0000000000
932 -399.0000000000 1.0000000000
1079 -370.0000000000 1.0000000000
1088 -341.0000000000 1.0000000000
1092 -312.0000000000 1.0000000000
1152 -283.0000000000 1.0000000000
1283 -254.0000000000 1.0000000000
1346 -235.0000000000 1.0000000000
1349 -206.0000000000 1.0000000000
1396 -177.0000000000 1.0000000000
1416 -148.0000000000 1.0000000000
1556 -119.0000000000 1.0000000000
1582 -100.0000000000 1.0000000000
1607 -81.0000000000 1.0000000000
1674 -62.0000000000 1.0000000000
1720 -43.0000000000 1.0000000000
1756 -42.0000000000 1.0000000000
1810 -33.0000000000 1.0000000000
1863 -14.0000000000 1.0000000000
1969 -5.0000000000 1.0000000000
2081 -4.0000000000 1.0000000000
2290 -3.0000000000 1.0000000000
2326 -2.0000000000 1.0000000000
2576 -1.0000000000 1.0000000000
3561 8.0000000000 1.0000000000
19621 9.0000000000 1.0000000000
100000 9.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 -1439.0000000000 1.0000000000
16 -1400.0000000000 1.0000000000
33 -1390.0000000000 1.0000000000
65 -1351.0000000000 1.0000000000
153 -1312.0000000000 1.0000000000
178 -1273.0000000000 1.0000000000
231 -1244.0000000000 1.0000000000
247 -1215.0000000000 1.0000000000
254 -1176.0000000000 1.0000000000
287 -1137.0000000000 1.0000000000
310 -1098.0000000000 1.0000000000
321 -1059.0000000000 1.0000000000
350 -1020.0000000000 1.0000000000
383 -981.0000000000 1.0000000000
417 -942.0000000000 1.0000000000
470 -903.0000000000 1.0000000000
477 -864.0000000000 1.0000000000
478 -835.0000000000 1.0000000000
491 -806.0000000000 1.0000000000
497 -787.0000000000 1.0000000000
519 -748.0000000000 1.0000000000
530 -709.0000000000 1.0000000000
566 -670.0000000000 1.0000000000
587 -641.0000000000 1.0000000000
595 -602.0000000000 1.0000000000
611 -563.0000000000 1.0000000000
707 -534.0000000000 1.0000000000
781 -495.0000000000 1.0000000000
792 -466.0000000000 1.0000000000
824 -427.0000000000 1.0000000000
825 -408.0000000000 1.0000000000
847 -369.0000000000 1.0000000000
886 -350.0000000000 1.0000000000
945 -331.0000000000 1.0000000000
1044 -302.0000000000 1.0000000000
1098 -273.0000000000 1.0000000000
1171 -254.0000000000 1.0000000000
1297 -215.0000000000 1.0000000000
1402 -186.0000000000 1.0000000000
1412 -157.0000000000 1.0000000000
1430 -128.0000000000 1.0000000000
1745 -119.0000000000 1.0000000000
1816 -90.0000000000 1.0000000000
1828 -71.0000000000 1.0000000000
2093 -52.0000000000 1.0000000000
2259 -43.0000000000 1.0000000000
2392 -42.0000000000 1.0000000000
2440 -33.0000000000 1.0000000000
2489 -14.0000000000 1.0000000000
2517 -13.0000000000 1.0000000000
2538 -12.0000000000 1.0000000000
2615 -3.0000000000 1.0000000000
2737 6.0000000000 1.0000000000
2774 7.0000000000 1.0000000000
3705 8.0000000000 1.0000000000
100000 8.0000000000 1.0000000000
